Ticker,MA_Final,MR_Final,AD_Final,MA_Sharpe,MR_Sharpe,AD_Sharpe
TXN,SIDEWAYS,10780.114479446413,9776.58397291565,9776.58397291565,2.0172412770748513,-1.2303005266222875,-1.2303005266222875
TPL,TRENDING,11794.772970947266,10769.428890716554,11794.772970947266,3.147419853837765,2.328210011207525,3.147419853837765
TXT,SIDEWAYS,10176.365189857483,10897.665243415831,10897.665243415831,0.5873542950919745,4.481278999682594,4.481278999682594
TMO,SIDEWAYS,9863.903885253905,9383.92725338745,9383.92725338745,-0.5650226009761578,-3.332276026394112,-3.332276026394112
TJX,SIDEWAYS,10174.468921157833,10123.728046157838,10123.728046157838,0.9828268984713252,2.307356990216244,2.307356990216244
TKO,TRENDING,10476.930970474245,10238.12319364929,10238.12319364929,1.420468694163966,0.9567593402720799,0.9567593402720799
TTD,SIDEWAYS,9959.523958717346,8309.486206089017,8309.486206089017,-0.15746428275000127,-3.6791713343174077,-3.6791713343174077
TSCO,SIDEWAYS,9887.573721485138,10347.430809719084,10347.430809719084,-0.2828605640816449,1.3405038687126358,1.3405038687126358
TT,SIDEWAYS,10786.086527801512,9998.275290496826,9998.275290496826,2.6110684698206117,0.0473641507108599,0.0473641507108599
TDG,SIDEWAYS,9680.409707763674,10115.252122070313,10115.252122070313,-1.1869215753823976,1.6929547570877062,1.6929547570877062
TRV,SIDEWAYS,10049.428901184081,9993.43405496216,9993.43405496216,0.35418165945537405,-0.02914537592321785,-0.02914537592321785
TRMB,SIDEWAYS,9430.050001281737,10350.69236252594,10350.69236252594,-2.0898210378987,1.5268376212662111,1.5268376212662111
TFC,SIDEWAYS,10698.394850120549,9771.470688278197,9771.470688278197,2.8164064208877773,-1.2101016385468135,-1.2101016385468135
TYL,SIDEWAYS,10001.403921997073,8957.650698730467,8957.650698730467,0.034374892247758235,-2.0253844238216807,-2.0253844238216807
TSN,SIDEWAYS,10561.543615291594,10908.183096305846,10908.183096305846,1.856352471385432,3.516813059343414,3.516813059343414
USB,TRENDING,10486.680869667058,10100.859484931945,10100.859484931945,1.7878517739809727,0.47978882242132304,0.47978882242132304
UBER,SIDEWAYS,9081.612725837706,9592.125931167602,9592.125931167602,-4.255933304508844,-1.5027858988930731,-1.5027858988930731
UDR,SIDEWAYS,9856.325339321136,10173.56924956894,10173.56924956894,-0.528879208881212,1.5729214097884026,1.5729214097884026
ULTA,SIDEWAYS,10029.750327514648,10726.452587402346,10726.452587402346,0.1533128233140239,4.266441787140733,4.266441787140733
UNP,SIDEWAYS,10733.445639266967,9959.524923446654,9959.524923446654,3.61887273168544,-0.4824624031451404,-0.4824624031451404
UAL,SIDEWAYS,9224.58601991272,9348.80350780487,9348.80350780487,-1.5271652142783552,-1.3690464444786055,-1.3690464444786055
UPS,SIDEWAYS,10608.924295814511,10498.525049201966,10608.924295814511,2.0062410984524104,2.9589879785895508,2.0062410984524104
URI,SIDEWAYS,9824.899114807129,10465.837860107422,10465.837860107422,-0.3420616241594894,1.6302590030580155,1.6302590030580155
UNH,SIDEWAYS,9533.631171356203,10928.268410064698,10928.268410064698,-0.7137815512101681,3.5985260702460646,3.5985260702460646
UHS,TRENDING,9490.634719085694,9386.968763046265,9386.968763046265,-1.1750312946007764,-2.85859492187368,-2.85859492187368
VLO,TRENDING,10211.453671508785,10361.918024002074,10211.453671508785,0.6577520518216977,1.3409892353367479,0.6577520518216977
VTR,SIDEWAYS,9947.781355255127,10110.929616714478,10110.929616714478,-0.25545006157234146,1.3504108619328887,1.3504108619328887
VLTO,SIDEWAYS,9465.220839202882,9917.470361579895,9917.470361579895,-4.061766615154411,-0.28297045486006445,-0.28297045486006445
VRSN,SIDEWAYS,9620.141654876708,9811.126962234499,9811.126962234499,-2.152139108107516,-0.643664819959973,-0.643664819959973
VRSK,SIDEWAYS,9839.56130407715,9774.184039550782,9774.184039550782,-1.1549446607720493,-1.0247508640389036,-1.0247508640389036
VZ,SIDEWAYS,10501.632700099946,10000.0,10000.0,2.2320871771076938,0,0
VRTX,TRENDING,10122.835295806883,10414.783078125001,10414.783078125001,0.38116295101440445,1.7637603631958485,1.7637603631958485
VTRS,TRENDING,11282.223753127102,10055.125391259193,11282.223753127102,2.827539526442039,0.2788148562844615,2.827539526442039
VICI,SIDEWAYS,9960.065108184815,10045.719573421477,10045.719573421477,-0.26046430168452084,0.6263960401857508,0.6263960401857508
V,SIDEWAYS,9603.426568389896,9992.124261627196,9992.124261627196,-2.187526933833953,0.0018810229388690038,0.0018810229388690038
VST,TRENDING,9063.442212463378,11673.438935806276,11673.438935806276,-3.187790534098176,3.4725458060556367,3.4725458060556367
VMC,TRENDING,9754.42037612915,10356.036042205811,10356.036042205811,-0.6820058055796934,2.274943319629912,2.274943319629912
WRB,SIDEWAYS,9531.248032188414,9653.992395484926,9653.992395484926,-1.6991109049757864,-1.715308470790158,-1.715308470790158
GWW,TRENDING,10659.367927246094,9932.327144042969,9932.327144042969,2.069587838415374,-2.6069649056214286,-2.6069649056214286
WAB,SIDEWAYS,10887.120609069825,10201.413650512695,10201.413650512695,3.531636147428051,2.021413478876384,2.021413478876384
WMT,SIDEWAYS,10713.11513428497,10201.308509483337,10201.308509483337,2.442969083917233,1.888954628468621,1.888954628468621
DIS,SIDEWAYS,10051.726463386534,9468.292258758542,9468.292258758542,0.3574475723711881,-1.6394785095389528,-1.6394785095389528
WBD,SIDEWAYS,10717.92290998459,10261.94768858528,10717.92290998459,1.9794299928450576,1.744514868340704,1.9794299928450576
WM,SIDEWAYS,10103.603946960448,10151.499399353026,10151.499399353026,0.5261939257003844,3.046596951020732,3.046596951020732
WAT,SIDEWAYS,9694.510744750976,10366.966328796389,10366.966328796389,-1.4767043517162908,2.1077773403758897,2.1077773403758897
WEC,SIDEWAYS,10076.15805565643,9859.723658432007,9859.723658432007,0.5399746780640539,-3.7538461688648743,-3.7538461688648743
WFC,SIDEWAYS,10015.355533615111,9894.98216806793,9894.98216806793,0.10477861378090796,-0.44511470628431626,-0.44511470628431626
WELL,SIDEWAYS,9908.329633804322,10056.568286209107,10056.568286209107,-0.31322779318858307,0.5072349481555447,0.5072349481555447
WST,SIDEWAYS,9952.803723190307,9688.287200256349,9952.803723190307,-0.14194222713287935,-0.8053342163748586,-0.14194222713287935
WDC,TRENDING,11154.775983352662,10029.8845226593,11154.775983352662,1.235719265634726,0.1830929352623231,1.235719265634726
WY,SIDEWAYS,10359.437744415285,10542.837779819489,10542.837779819489,1.203088284307213,2.0513026484590844,2.0513026484590844
WSM,TRENDING,10409.778072677616,10186.790934295652,10186.790934295652,1.0743476110084182,0.6887013148858178,0.6887013148858178
WMB,SIDEWAYS,10581.077232379914,9867.365721374512,9867.365721374512,2.0403175141718326,-2.3645095888236676,-2.3645095888236676
WTW,SIDEWAYS,9529.610548248289,10196.49168499756,10196.49168499756,-1.3245503584384668,1.434470112676836,1.434470112676836
WDAY,SIDEWAYS,9849.243379272462,9036.842788619997,9036.842788619997,-1.2592891257193244,-2.111506073546259,-2.111506073546259
WYNN,SIDEWAYS,9539.327559326171,9826.398574935909,9826.398574935909,-1.3249808367683216,-0.4242430651685763,-0.4242430651685763
XEL,SIDEWAYS,10284.935874160768,9910.032206726073,9910.032206726073,1.675420055266478,-1.2978189728248606,-1.2978189728248606
XYL,SIDEWAYS,9626.639972839355,10141.68515058136,10141.68515058136,-1.9174708444663615,1.5088838234942183,1.5088838234942183
YUM,SIDEWAYS,9930.513740264892,10161.50161784363,10161.50161784363,-0.2554492594382846,1.6917369460874525,1.6917369460874525
ZBRA,SIDEWAYS,9091.83812199402,10332.320915863038,10332.320915863038,-2.2489724856082565,1.0433309080497424,1.0433309080497424
ZBH,SIDEWAYS,9806.016171432493,9849.435537513731,9849.435537513731,-0.8361520767634878,-1.804578056008267,-1.804578056008267
ZTS,SIDEWAYS,9604.604701293945,10418.200472595214,10418.200472595214,-1.7173619378773368,2.047403538559126,2.047403538559126
